StockCode,Description,Revenue,TotalQuantitySold,InventoryTurnover,ABC_Class,XYZ_Class,ABC_XYZ_Class,ReorderPriority,DeadStockRisk,Recommendation
22427,ENAMEL FLOWER JUG CREAM,6222.650000000001,1077,10.257142857142858,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22654,DELUXE SEWING KIT ,6221.400000000001,1092,11.869565217391305,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21937,STRAWBERRY   PICNIC BAG,6195.55,2229,14.197452229299364,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22694,WICKER STAR ,6183.900000000001,3009,29.5,A,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
35961,FOLKART ZINC HEART CHRISTMAS DEC,6161.78,8042,52.56209150326797,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20676,RED SPOTTY BOWL,6156.150000000001,5235,22.564655172413794,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22073,RETRO SPOT STORAGE JAR,6120.15,1681,8.321782178217822,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
85068,CREAM SWEETHEART SHELF + HOOKS,6105.51,923,8.241071428571429,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
75049L,LARGE CIRCULAR MIRROR MOBILE,6096.45,6769,84.6125,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22303,COFFEE MUG APPLES DESIGN,6088.950000000001,2553,15.567073170731707,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22727,ALARM CLOCK BAKELIKE RED ,6067.89,1635,24.772727272727273,A,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
10002,INFLATABLE POLITICAL GLOBE ,6061.97,7801,45.88823529411765,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22698,PINK REGENCY TEACUP AND SAUCER,6059.200000000001,2248,31.661971830985916,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21669,BLUE STRIPE CERAMIC DRAWER KNOB,6054.56,5104,31.70186335403727,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22759,SET OF 3 NOTEBOOKS IN PARCEL,6049.35,3771,40.11702127659574,A,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
85047,WHITE BEADED GARLAND STRING 20LIGHT,6036.75,993,7.880952380952381,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21257,VICTORIAN SEWING BOX MEDIUM,6029.75,805,5.513698630136986,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22804,CANDLEHOLDER PINK HANGING HEART,5996.72,2152,34.70967741935484,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21833,CAMOUFLAGE LED TORCH,5995.530000000001,3609,24.551020408163264,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5995.3,7750,106.16438356164383,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84792,ENCHANTED BIRD COATHANGER 5 HOOK,5981.34,1454,8.35632183908046,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21985,PACK OF 12 HEARTS DESIGN TISSUES ,5941.23,16369,79.46116504854369,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21531,RETRO SPOT SUGAR JAM BOWL,5929.95,2479,11.066964285714286,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22627,MINT KITCHEN SCALES,5926.2,720,5.142857142857143,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21984,PACK OF 12 PINK PAISLEY TISSUES ,5918.099999999999,21986,155.9290780141844,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22667,RECIPE BOX RETRO SPOT DESIGN,5915.900000000001,2090,17.563025210084035,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22619,SET OF 6 SOLDIER SKITTLES,5905.8,1620,13.5,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
79000,MOROCCAN TEA GLASS,5872.21,7801,47.27878787878788,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22215,CAKE STAND WHITE TWO TIER LACE,5863.3,712,4.778523489932886,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
21914,BLUE HARMONICA IN BOX ,5856.09,4725,30.681818181818183,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22553,PLASTERS IN TIN SKULLS,5851.8,3596,19.977777777777778,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21671,RED SPOT CERAMIC DRAWER KNOB,5840.07,4947,31.11320754716981,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21870,I CAN ONLY PLEASE ONE PERSON MUG,5803.42,4868,22.747663551401867,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,5794.14,1594,12.85483870967742,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
21172,PARTY METAL SIGN ,5790.299999999999,4182,19.009090909090908,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22690,DOORMAT HOME SWEET HOME BLUE ,5788.62,908,12.61111111111111,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22580,ADVENT CALENDAR GINGHAM SACK,5746.900000000001,982,11.552941176470588,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
21907,I'M ON HOLIDAY METAL SIGN,5742.6,2796,13.773399014778326,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22488,NATURAL SLATE RECTANGLE CHALKBOARD,5719.65,3585,20.027932960893853,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21745,GAOLERS KEYS DECORATIVE GARDEN ,5698.46,1778,10.397660818713451,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21086,SET/6 RED SPOTTY PAPER CUPS,5657.21,9481,52.672222222222224,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20682,RED SPOTTY CHILDS UMBRELLA,5654.5,1798,10.101123595505618,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21361,LOVE LARGE WOOD LETTERS ,5632.35,457,3.335766423357664,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22131,FOOD CONTAINER SET 3 LOVE HEART ,5606.4,3142,16.71276595744681,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22656,VINTAGE BLUE KITCHEN CABINET,5605.0,19,1.2666666666666666,A,X,AX,Medium,0,High-value stable demand; maintain strong stock availability
22109,FULL ENGLISH BREAKFAST PLATE,5562.84,1556,10.585034013605442,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21242,RED SPOTTY PLATE ,5527.98,3438,18.684782608695652,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21768,WALL MOUNTED VINTAGE ORGANISER,5507.74,460,5.168539325842697,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
16014,SMALL CHINESE STYLE SCISSOR,5503.22,17041,415.6341463414634,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21385,IVORY HANGING DECORATION  HEART,5498.69,6737,39.629411764705885,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22089,PAPER BUNTING VINTAGE PAISLEY,5470.200000000001,2015,12.13855421686747,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22812,PACK 3 BOXES CHRISTMAS PANNETONE,5458.799999999999,2888,41.25714285714286,A,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
72756,FAIRY CAKE CANDLES,5446.07,4003,166.79166666666666,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
37370,RETRO COFFEE MUGS ASSORTED,5436.37,4775,30.806451612903224,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21981,PACK OF 12 WOODLAND TISSUES ,5416.5,20820,172.06611570247935,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",5414.549999999999,2989,24.10483870967742,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22221,CAKE STAND LOVEBIRD 2 TIER PINK,5384.55,761,9.756410256410257,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,5381.150000000001,1181,29.525,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21114,LAVENDER SCENTED FABRIC HEART,5360.15,4355,21.559405940594058,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21668,RED STRIPE CERAMIC DRAWER KNOB,5357.97,4461,26.241176470588236,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21135,VICTORIAN  METAL POSTCARD SPRING,5326.88,3152,20.335483870967742,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
21432,SET OF 3 CASES WOODLAND DESIGN,5304.6,928,6.105263157894737,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21892,TRADITIONAL WOODEN CATCH CUP GAME ,5302.67,4475,25.0,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22329,ROUND CONTAINER SET OF 5 RETROSPOT,5301.7,3414,20.44311377245509,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84988,SET OF 72 PINK HEART PAPER DOILIES,5285.969999999999,3726,20.032258064516128,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22834,HAND WARMER BABUSHKA DESIGN,5262.0,2580,36.857142857142854,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22085,PAPER CHAIN KIT SKULLS ,5259.85,1983,20.443298969072163,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22078,RIBBON REEL LACE DESIGN ,5251.4,2559,15.052941176470588,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22072,TEA CUP AND SAUCER RETRO SPOT,5246.61,1435,8.24712643678161,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21667,GLASS CAKE COVER AND PLATE,5242.65,327,3.1142857142857143,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
21875,KINGS CHOICE MUG,5241.86,4714,32.736111111111114,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
35970,ZINC FOLKART SLEIGH BELLS,5220.59,3251,38.70238095238095,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22358,KINGS CHOICE TEA CADDY ,5212.85,1859,11.546583850931677,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21491,SET OF THREE VINTAGE GIFT WRAPS,5204.099999999999,2846,33.48235294117647,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,5201.4,4380,22.93193717277487,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,5183.72,3236,20.225,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22327,ROUND SNACK BOXES SET OF 4 SKULLS,5179.55,1829,10.275280898876405,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20979,36 PENCILS TUBE RED SPOTTY,5177.97,4281,23.14054054054054,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22942,CHRISTMAS LIGHTS 10 SANTAS ,5169.7,643,15.30952380952381,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22740,POLKA DOT PEN,5147.98,6262,127.79591836734694,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22588,CARDHOLDER GINGHAM HEART,5146.5,2086,19.314814814814813,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22662,LUNCH BAG DOLLY GIRL DESIGN,5129.3,3282,30.672897196261683,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22151,PLACE SETTING WHITE HEART,5127.0599999999995,12539,63.01005025125628,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21935,SUKI  SHOULDER BAG,5118.25,3285,21.611842105263158,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22302,COFFEE MUG PEARS  DESIGN,5101.41,2527,22.5625,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
79029,GLASS HONEYPOT WASP CATCHER,5100.45,2863,21.051470588235293,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22055,MINI CAKE STAND  HANGING STRAWBERY,5099.15,3263,17.083769633507853,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22354,RETRO SPOT PADDED SEAT CUSHION,5075.1,1410,11.463414634146341,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22199,FRYING PAN RED POLKADOT ,5065.71,1307,10.131782945736434,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21670,BLUE SPOT CERAMIC DRAWER KNOB,5049.96,4200,22.340425531914892,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22418,10 COLOUR SPACEBOY PEN,5022.53,6041,45.765151515151516,A,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
22726,ALARM CLOCK BAKELIKE GREEN,5019.81,1339,20.6,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,5001.750000000001,1689,26.80952380952381,A,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4985.64,1368,8.0,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21587,COSY HOUR GIANT TUBE MATCHES,4981.8,1996,18.830188679245282,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
22283,6 EGG HOUSE PAINTED WOOD,4949.95,681,4.899280575539568,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21243,PINK  SPOTTY PLATE ,4936.099999999999,3098,19.73248407643312,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22079,RIBBON REEL HEARTS DESIGN ,4916.2,3068,16.06282722513089,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22592,CARDHOLDER HOLLY WREATH METAL,4915.77,1327,17.69333333333333,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22595,CHRISTMAS GINGHAM HEART,4897.48,6004,56.11214953271028,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21716,BOYS VINTAGE TIN SEASIDE BUCKET,4896.8099999999995,2159,17.69672131147541,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21411,GINGHAM HEART  DOORSTOP RED,4889.88,1256,6.575916230366492,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22466,FAIRY TALE COTTAGE NIGHTLIGHT,4856.25,2723,24.53153153153153,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,4855.62,2098,16.519685039370078,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22195,HEART MEASURING SPOONS LARGE,4845.6,3020,16.87150837988827,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21658,GLASS  BEURRE DISH,4834.88,1264,8.598639455782314,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
84937,KASHMIR FOLKART TUMBLERS,4829.92,2487,39.476190476190474,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
79067,CORONA MEXICAN TRAY,4789.95,1349,7.982248520710059,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84884A,ANT WHITE WIRE HEART SPIRAL,4788.4,1380,9.324324324324325,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22549,PICTURE DOMINOES,4786.95,3375,21.496815286624205,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21756,BATH BUILDING BLOCK WORD,4774.05,807,5.764285714285714,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
22631,CIRCUS PARADE LUNCHBOX ,4770.599999999999,2548,22.954954954954953,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,4766.7,6186,26.323404255319147,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4764.44,1196,11.96,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4750.45,499,3.9603174603174605,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
82552,WASHROOM METAL SIGN,4747.54,3914,20.07179487179487,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4745.07,1293,16.367088607594937,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
11001,ASSTD DESIGN RACING CAR PEN,4743.69,3073,32.34736842105263,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22526,WHEELBARROW FOR CHILDREN ,4739.969999999999,407,5.285714285714286,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21041,RED SPOTTY OVEN GLOVE DOUBLE,4735.1,1698,14.637931034482758,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22332,SKULLS PARTY BAG + STICKER SET,4734.349999999999,3103,20.825503355704697,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21154,RED SPOTTY OVEN GLOVE ,4727.19,3983,19.33495145631068,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21891,TRADITIONAL WOODEN SKIPPING ROPE,4726.0599999999995,3914,24.012269938650306,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22655,VINTAGE RED KITCHEN CABINET,4720.0,16,1.1428571428571428,A,X,AX,Medium,0,High-value stable demand; maintain strong stock availability
21558,SKULL LUNCHBOX WITH CUTLERY ,4705.65,1971,14.179856115107913,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,4690.7300000000005,2431,14.733333333333333,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21976,PACK OF 60 MUSHROOM CAKE CASES,4690.3,9322,40.00858369098712,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22414,DOORMAT NEIGHBOURHOOD WITCH ,4660.87,873,10.777777777777779,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
82001S,VINYL RECORD FRAME SILVER,4648.59,1341,17.88,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22212,FOUR HOOK  WHITE LOVEBIRDS,4646.04,2359,11.396135265700483,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4640.15,2527,18.71851851851852,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84270,ASSTD DESIGN BUBBLE GUM RING,4634.7,22470,115.23076923076923,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
37450,CERAMIC CAKE BOWL + HANGING CAKES,4634.25,1695,11.60958904109589,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
84508A,CAMOFLAGE DESIGN TEDDY,4633.35,2177,34.015625,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22130,PARTY CONE CHRISTMAS DECORATION ,4632.21,5613,44.54761904761905,A,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4621.2,2214,15.591549295774648,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21326,AGED GLASS SILVER T-LIGHT HOLDER,4614.1,7490,46.52173913043478,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22776,SWEETHEART CAKESTAND 3 TIER,4612.05,495,11.25,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
22341,LOVE GARLAND PAINTED ZINC ,4601.4,2940,34.18604651162791,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20969,RED FLORAL FELTCRAFT SHOULDER BAG,4601.1,1262,7.602409638554217,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22120,WELCOME  WOODEN BLOCK LETTERS,4542.13,473,4.504761904761905,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
20677,PINK SPOTTY BOWL,4532.72,3856,19.774358974358975,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21592,RETRO SPOT  CIGAR BOX MATCHES ,4525.89,3825,23.90625,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22508,DOORSTOP RETROSPOT HEART,4517.79,1225,6.9602272727272725,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
47568,ENGLISH ROSE DESIGN PEG BAG,4489.28,2267,13.993827160493828,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
85063,CREAM SWEETHEART MAGAZINE RACK,4489.15,277,2.564814814814815,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
22191,EAU DE NIL DINER WALL CLOCK,4482.9,543,4.145038167938932,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21584,RETRO SPOT SMALL TUBE MATCHES,4480.15,2803,20.45985401459854,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,4476.150000000001,1641,12.8203125,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21586,KINGS CHOICE GIANT TUBE MATCHES,4471.650000000001,1917,15.975,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4466.3,3158,22.239436619718308,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21787,RAIN PONCHO WITH RED SPOTS,4449.45,5997,54.027027027027025,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,4448.09,8295,176.48936170212767,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
48197,DOOR MAT BIRD ON THE WIRE,4437.95,785,7.85,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21588,RETRO SPOT GIANT  TUBE MATCHES,4418.25,1901,16.110169491525422,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22059,CERAMIC STRWBERRY DESIGN MUG,4416.34,3194,19.9625,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22218,CAKE STAND LACE WHITE,4415.25,1115,8.38345864661654,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
37448,CERAMIC CAKE DESIGN SPOTTED MUG,4400.61,3081,18.56024096385542,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22637,PIGGY BANK RETROSPOT ,4399.95,1789,13.65648854961832,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84467,ENGLISH ROSE DESIGN QUILTED THROW,4391.1,306,9.870967741935484,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22498,WOODEN REGATTA BUNTING,4377.6,768,5.647058823529412,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22080,RIBBON REEL SPOTS DESIGN ,4337.35,2659,13.635897435897435,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22847,"BREAD BIN, DINER STYLE, IVORY",4330.2,276,6.4186046511627906,A,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
22750,FELTCRAFT PRINCESS LOLA DOLL,4328.82,1182,15.153846153846153,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21989,PACK OF 20 SKULL PAPER NAPKINS,4322.5,6034,35.28654970760234,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22575,METAL MERRY CHRISTMAS WREATH,4319.7,2266,23.852631578947367,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,4314.0,1560,12.0,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84568,GIRLS ALPHABET IRON ON PATCHES ,4311.57,22177,504.02272727272725,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22219,LOVEBIRD HANGING DECORATION WHITE ,4309.93,5143,23.37727272727273,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22168,"ORGANISER WOOD, ANTIQUE WHITE ",4305.5,521,3.3184713375796178,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84692,BOX OF 24 COCKTAIL PARASOLS,4290.68,10829,52.567961165048544,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21238,RED SPOTTY CUP,4270.21,5233,24.22685185185185,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21903,MAN FLU METAL SIGN,4268.400000000001,2239,15.335616438356164,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22663,JUMBO BAG DOLLY GIRL DESIGN,4241.4,2292,23.387755102040817,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21115,ROSE CARAVAN DOORSTOP,4240.3,650,3.9393939393939394,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
16156S,WRAP PINK FAIRY CAKES ,4238.12,10886,67.19753086419753,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22377,BOTTLE BAG RETROSPOT ,4234.6,2176,17.26984126984127,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21244,BLUE  SPOTTY PLATE ,4228.44,2652,17.56291390728477,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20747,PICCADILLY TEA SET,4227.5,310,6.458333333333333,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
85175,CACTI T-LIGHT CANDLES,4197.3,10437,58.63483146067416,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
37500,TEA TIME TEAPOT IN GIFT BOX,4194.11,489,4.613207547169812,A,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
