Date,Sales,InvoiceCount,QuantitySold,UniqueCustomers,UniqueProducts,AvgUnitPrice,AvgBasketValue,Month,Quarter,Weekday,WeekOfYear,Weekend,Lag1,Lag7,Lag14,Lag28,Rolling7,Rolling14,Rolling30,Std7,Std14,EMA_7,EMA_14,EMA_30,RollingMax7,RollingMax14,RollingMax30,RollingMin7,RollingMin14,RollingMin30,Momentum7,Momentum14,Momentum28,GrowthRate7,GrowthRate14,GrowthRate28
2010-05-05,28118.53,82,15638,57,803,4.51078755790867,342.90890243902436,5,2,2,18,0,22745.04,36270.85,24096.88,59935.770000000004,29186.24442857143,30110.932214285713,29853.570733333334,10375.316618272625,10588.496878335287,26537.55995989337,28025.794118795486,28994.125292695535,46378.58,46378.58,59935.770000000004,12367.83,12367.83,12367.83,-8152.32,4021.649999999998,-31817.240000000005,0.7752376908729738,1.1668950503135676,0.4691443857315923
2010-05-06,54666.13,84,31189,68,945,4.085999027710257,650.7872619047619,5,2,3,18,0,28118.53,46378.58,45287.87,38630.01,30370.18014285714,30780.807928571427,30923.687733333332,12843.4121211355,11844.659585265086,33569.70246992003,31577.838902956086,30650.383660908727,54666.13,54666.13,59935.770000000004,12367.83,12367.83,12367.83,8287.549999999996,9378.259999999995,16036.119999999995,1.1786934830691236,1.2070810572455715,1.4151207830388859
2010-05-07,35769.25,66,23184,48,797,3.0730682670667666,541.9583333333334,5,2,4,18,0,54666.13,32562.56,29204.7,29718.33,30828.278714285716,31249.704357142855,30118.137066666666,12990.983124564196,11907.237078697046,34119.589352440016,32136.693715895275,30980.633102140426,54666.13,54666.13,54666.13,12367.83,12367.83,12367.83,3206.6899999999987,6564.549999999999,6050.919999999998,1.0984778223825153,1.2247771762764212,1.2036090184071582
2010-05-09,23143.29,62,11971,52,895,2.9593939393939395,373.27887096774197,5,2,6,18,1,35769.25,32848.171,29469.46,30823.15,29441.867142857143,30797.83507142857,29601.913066666668,13254.672023047468,12098.4929604006,31375.51451433001,30937.573220442573,30474.998063292656,54666.13,54666.13,54666.13,12367.83,12367.83,12367.83,-9704.881000000001,-6326.169999999998,-7679.860000000001,0.7045533828961131,0.785331322664209,0.7508411697052377
2010-05-10,32948.68,77,15742,65,906,5.231885350318471,427.90493506493505,5,2,0,19,0,23143.29,29283.0,43505.03,19476.52,29965.535714285714,30043.810071428572,29709.591399999998,13319.602589594357,11562.703616544004,31768.805885747504,31205.72079105023,30634.590446306036,54666.13,54666.13,54666.13,12367.83,12367.83,12367.83,3665.6800000000003,-10556.349999999999,13472.16,1.1251811631321929,0.7573533451189437,1.6917128932684073
2010-05-11,28780.12,65,18201,59,909,3.83273381294964,442.7710769230769,5,2,1,19,0,32948.68,12367.83,16737.31,34590.91,32310.148571428574,30904.010785714287,29641.4904,10937.065242622497,10927.11598481998,31021.634414310625,30882.30735224353,30514.94719170565,54666.13,54666.13,54666.13,22745.04,12367.83,12367.83,16412.29,12042.809999999998,-5810.7900000000045,2.327014520736459,1.7195188474133536,0.8320139597368209
2010-05-12,31407.31,65,21691,51,739,3.653911290322581,483.18938461538465,5,2,2,19,0,28780.12,22745.04,16774.12,47626.52,33547.61571428571,31949.238642857144,30039.183399999998,10135.095113215699,10143.314233638106,31118.05331073297,30952.307705277726,30572.51898578916,54666.13,54666.13,54666.13,23143.29,12367.83,12367.83,8662.27,14633.190000000002,-16219.209999999995,1.3808421528385968,1.8723670749940982,0.6594500291014335
2010-05-13,41108.4,66,26853,58,767,3.944635063957863,622.8545454545455,5,2,3,19,0,31407.31,28118.53,36270.85,16988.420000000002,35403.311428571425,32294.777928571428,30256.43306666667,10164.531133288005,10381.459271303804,33615.639983049725,32306.45334457403,31252.253244770505,54666.13,54666.13,54666.13,23143.29,12367.83,12367.83,12989.870000000003,4837.550000000003,24119.98,1.4619683176894385,1.1333729427350063,2.4197894801282285
2010-05-14,18895.91,49,14359,36,553,4.008401997503121,385.63081632653063,5,2,4,19,0,41108.4,54666.13,46378.58,19967.32,30293.28,30331.730071428574,29298.746066666667,7511.738959331155,10108.250401569074,29935.707487287294,30518.38089863083,30455.069809624023,41108.4,54666.13,54666.13,18895.91,12367.83,12367.83,-35770.22,-27482.670000000002,-1071.4099999999999,0.34566028361619894,0.4074275236542386,0.9463418225380271
2010-05-16,18478.89,44,11066,38,829,3.034144385026738,419.9747727272727,5,2,6,19,1,18895.91,35769.25,32562.56,27221.411,27823.22857142857,29325.75364285714,29348.428399999997,8220.328646831247,10559.87622265582,27071.50311546547,28913.115445480053,29682.4130477128,41108.4,54666.13,54666.13,18478.89,12367.83,12367.83,-17290.36,-14083.670000000002,-8742.521,0.5166138512828756,0.5674888583698579,0.6788365966775197
2010-05-17,25562.62,49,13840,42,771,3.6719340659340656,521.6861224489795,5,2,0,20,0,18478.89,23143.29,32848.171,26027.6,28168.847142857143,28805.35714285714,29534.9384,8039.6432246083305,10552.452108129195,26694.282336599103,28466.382719416044,29416.61994786036,41108.4,54666.13,54666.13,18478.89,12367.83,12367.83,2419.329999999998,-7285.551000000003,-464.97999999999956,1.104536995388296,0.7782052766347325,0.9821351181053958
2010-05-18,29021.78,64,22594,51,818,3.9555555555555557,453.4653125,5,2,1,20,0,25562.62,32948.68,29283.0,27214.08,27607.861428571432,28786.698571428573,29594.950699999998,7783.453995378986,10551.773506013718,27276.156752449326,28540.43569016057,29391.146402837112,41108.4,54666.13,54666.13,18478.89,12367.83,12367.83,-3926.9000000000015,-261.22000000000116,1807.699999999997,0.8808176837433245,0.9910794659017177,1.066425174027562
2010-05-19,17831.08,61,9687,56,705,3.7701359388275275,292.31278688524594,5,2,2,20,0,29021.78,28780.12,12367.83,29613.48,26043.712857142855,29176.930714285718,29321.733366666664,8569.11388124373,9983.57655564335,24914.887564336994,27112.521598139163,28645.335667170202,41108.4,54666.13,54666.13,17831.08,17831.08,12367.83,-10949.039999999997,5463.250000000002,-11782.399999999998,0.6195623923736246,1.441730683555644,0.6021271393973285
2010-05-20,25782.58,67,15642,57,844,3.1956065367693274,384.81462686567164,5,2,3,20,0,17831.08,31407.31,22745.04,19561.05,25240.18,29393.897857142852,29274.0167,8239.727310910648,9865.350253780744,25131.810673252745,26935.19605172061,28460.641753159223,41108.4,54666.13,54666.13,17831.08,17831.08,12367.83,-5624.73,3037.540000000001,6221.5300000000025,0.8209101639077018,1.1335473580173963,1.3180570572643084
2010-05-21,27340.920000000002,52,10113,39,797,4.571707126076742,525.7869230769231,5,2,4,20,0,25782.58,41108.4,28118.53,24096.88,23273.397142857142,29338.354285714286,29198.2647,4706.267025257277,9875.267189613502,25684.08800493956,26989.29257815786,28388.40164005218,29021.78,54666.13,54666.13,17831.08,17831.08,12367.83,-13767.48,-777.609999999997,3244.040000000001,0.6650932656099483,0.972345282630351,1.1346248974971034
2010-05-23,25457.97,49,14040,41,677,3.4900075357950264,519.5504081632653,5,2,6,20,1,27340.920000000002,18895.91,54666.13,45287.87,24210.834285714285,27252.057142857142,29394.828700000002,4327.280554473991,6681.754638720887,25627.55850370467,26785.11623440348,28199.34153424236,29021.78,41108.4,54666.13,17831.08,17831.08,12367.83,6562.060000000001,-29208.159999999996,-19829.9,1.3472740926475624,0.4656991449733135,0.5621366162727459
2010-05-24,35831.33,71,32794,61,748,3.445937052932761,504.6666197183099,5,2,0,21,0,25457.97,18478.89,35769.25,29204.7,26689.75428571429,27256.49142857143,29785.977033333333,5346.612116863855,6687.859603490324,28178.501377778503,27991.278069816348,28691.72788687189,35831.33,41108.4,54666.13,17831.08,17831.08,12367.83,17352.440000000002,62.080000000001746,6626.630000000001,1.9390412519366695,1.0017355689593717,1.2269028615257134
2010-05-25,22463.37,61,15065,52,760,3.7474160583941605,368.2519672131147,5,2,1,21,0,35831.33,25562.62,23143.29,29469.46,26247.00428571429,27207.925714285717,29025.160366666667,5578.788193747402,6722.405849239382,26749.718533333875,27254.2236605075,28289.898345783382,35831.33,41108.4,54666.13,17831.08,17831.08,12367.83,-3099.25,-679.9200000000019,-7006.09,0.8787585153634486,0.9706212902314234,0.7622593016634849
2010-05-26,38438.24,96,18942,64,897,6.095918141592921,400.3983333333333,5,2,2,21,0,22463.37,29021.78,32948.68,43505.03,27592.212857142855,27600.037142857145,29332.945033333333,7245.65400241579,7224.375433199876,29671.848900000405,28745.4258391065,28944.630065410263,38438.24,41108.4,54666.13,17831.08,17831.08,12367.83,9416.46,5489.559999999998,-5066.790000000001,1.3244618352147939,1.1666094059003274,0.8835355360058366
2010-05-27,30978.43,88,18008,77,930,3.099782285997031,352.02761363636364,5,2,3,21,0,38438.24,17831.08,28780.12,16737.31,29470.405714285713,27757.059285714284,29383.244033333332,5866.437086792578,7275.7054355219725,29998.494175000305,29043.159727225633,29075.842964416053,38438.24,41108.4,54666.13,22463.37,17831.08,12367.83,13147.349999999999,2198.3100000000013,14241.119999999999,1.7373277445897835,1.0763829337751198,1.8508607416603982
2010-05-28,21906.2,58,12763,43,715,4.241779448621553,377.69310344827585,5,2,4,21,0,30978.43,25782.58,31407.31,16774.12,28916.637142857147,27078.40857142857,28663.283033333333,6428.595449680847,7351.749418253982,27975.42063125023,28091.565096928884,28613.28535380857,38438.24,41108.4,54666.13,21906.2,17831.08,12367.83,-3876.380000000001,-9501.11,5132.080000000002,0.849651198599985,0.6974873047070889,1.3059522645599293
2010-05-30,10814.960000000001,32,6271,30,560,2.936704402515723,337.96750000000003,5,2,6,21,1,21906.2,27340.920000000002,41108.4,36270.85,26555.785714285714,24914.59142857143,28465.871366666666,9435.16058271199,7362.777949701682,23685.305473437675,25788.017750671697,27465.006298724147,38438.24,38438.24,54666.13,10814.960000000001,10814.960000000001,10814.960000000001,-16525.96,-30293.440000000002,-25455.89,0.39555947641849654,0.2630839439141392,0.29817222370029933
2010-06-01,15732.15,47,8350,33,757,3.4572328086164044,334.7265957446808,6,2,1,22,0,10814.960000000001,25457.97,18895.91,46378.58,25166.382857142857,24688.60857142857,28431.139033333333,10300.21310431928,7606.243577596039,21697.016605078254,24447.23538391547,26708.04782783872,38438.24,38438.24,54666.13,10814.960000000001,10814.960000000001,10814.960000000001,-9725.820000000002,-3163.76,-30646.43,0.6179656115550454,0.8325690585952198,0.3392115498145911
2010-06-02,16236.29,46,11822,38,667,3.7895693277310927,352.96282608695657,6,2,2,22,0,15732.15,35831.33,18478.89,32562.56,22367.091428571428,24528.42285714286,27763.320366666667,9554.401894145323,7768.952457432912,20331.83495380869,23352.442666060077,26032.450548623317,38438.24,38438.24,54666.13,10814.960000000001,10814.960000000001,10814.960000000001,-19595.04,-2242.5999999999985,-16326.27,0.45313110063176554,0.8786398966604596,0.4986183518740541
2010-06-03,29651.8,67,17634,52,913,3.397958307786634,442.5641791044776,6,2,3,22,0,16236.29,22463.37,25562.62,32848.171,23394.010000000002,24820.507142857146,27205.761033333332,9944.808951323974,7886.800726600047,22661.82621535652,24192.356977252068,26265.95696484117,38438.24,38438.24,54666.13,10814.960000000001,10814.960000000001,10814.960000000001,7188.43,4089.1800000000003,-3196.371000000003,1.3200067487647669,1.1599671708142594,0.9026925730507186
2010-06-04,21273.58,51,8171,29,812,5.433721777130372,417.1290196078432,6,2,4,22,0,29651.8,38438.24,29021.78,29283.0,20941.915714285715,24267.06428571429,26829.4617,7410.2783670135295,7841.030871713552,22314.76466151739,23803.18671361846,25943.86812839981,30978.43,38438.24,54666.13,10814.960000000001,10814.960000000001,10814.960000000001,-17164.659999999996,-7748.199999999997,-8009.419999999998,0.5534483368645391,0.733021199940183,0.7264822593313527
2010-06-06,25686.0,68,14188,62,965,3.087146739130435,377.7352941176471,6,2,6,22,1,21273.58,30978.43,17831.08,12367.83,20185.854285714286,24828.13,26590.72266666667,6419.328461451039,7623.078851245591,23157.573496138044,24054.228485136,25927.23147495466,29651.8,38438.24,54666.13,10814.960000000001,10814.960000000001,10814.960000000001,-5292.43,7854.919999999998,13318.17,0.8291575783537125,1.440518465510782,2.0768396719553874
2010-06-07,49759.94,103,29651,81,1163,3.5631365030674846,483.106213592233,6,2,0,23,0,25686.0,21906.2,25782.58,22745.04,24164.96,26540.79857142857,27273.287333333334,12961.999896087287,10133.972603292852,29808.165122103535,27481.656687117866,27464.825573344686,49759.94,49759.94,54666.13,10814.960000000001,10814.960000000001,10814.960000000001,27853.74,23977.36,27014.9,2.2715003058494854,1.9299829574852478,2.1877270824760036
2010-06-08,54433.03,81,25916,61,1047,5.260954478707783,672.0127160493827,6,2,1,23,0,49759.94,10814.960000000001,27340.920000000002,28118.53,30396.11285714286,28475.949285714283,28675.460666666666,15674.944698777217,12588.07516648591,35964.38134157765,31075.173128835486,29204.709729903094,54433.03,54433.03,54666.13,15732.15,10814.960000000001,10814.960000000001,43618.07,27092.109999999997,26314.5,5.0331235621768355,1.9908997210042674,1.9358419519085812
2010-06-09,38414.69,68,25492,59,765,3.1438061797752805,564.9219117647059,6,2,2,23,0,54433.03,15732.15,25457.97,54666.13,33636.47571428572,29401.429285714286,29197.782333333336,14433.695879532339,12823.219492400043,36576.95850618324,32053.77537832409,29798.902005393218,54433.03,54433.03,54666.13,16236.29,10814.960000000001,10814.960000000001,22682.54,12956.720000000001,-16251.439999999995,2.441795304519726,1.5089455286497706,0.7027146425035027
2010-06-10,18389.4,66,9739,56,589,3.8146169154228855,278.6272727272727,6,2,3,23,0,38414.69,16236.29,35831.33,35769.25,33944.06285714286,28155.577142857142,28873.478,14018.048166853476,12996.584036055498,32030.06887963743,30231.858661214217,29062.805101819464,54433.03,54433.03,54666.13,18389.4,10814.960000000001,10814.960000000001,2153.1100000000006,-17441.93,-17379.85,1.1326109597697505,0.5132212507880674,0.514111981660225
2010-06-11,37802.25,86,21486,65,925,6.121072862880093,439.5610465116279,6,2,4,23,0,18389.4,29651.8,22463.37,23143.29,35108.41285714286,29251.21142857143,28311.348666666665,13940.385919970942,13125.71412886338,33473.11415972807,31241.24417305232,29626.64025654079,54433.03,54433.03,54433.03,18389.4,10814.960000000001,10814.960000000001,8150.450000000001,15338.880000000001,14658.96,1.274872014515139,1.6828396629713174,1.6334000049258337
2010-06-13,21616.44,70,11180,61,834,3.2371782518926357,308.8062857142857,6,2,6,23,1,37802.25,21273.58,38438.24,32948.68,35157.392857142855,28049.65428571429,27839.588333333333,13884.164215010955,12989.263954254804,30508.945619796054,29957.936949978677,29109.85314321558,54433.03,54433.03,54433.03,18389.4,10814.960000000001,10814.960000000001,342.85999999999694,-16821.8,-11332.240000000002,1.016116704381679,0.5623681001003168,0.6560639151553264
2010-06-14,24375.41,57,16250,48,928,3.521567023285085,427.63877192982454,6,2,0,24,0,21616.44,25686.0,30978.43,28780.12,34970.165714285715,27578.010000000002,27880.659,14041.121686867786,12994.616584120811,28975.56171484704,29213.600023314855,28804.405198491997,54433.03,54433.03,54433.03,18389.4,10814.960000000001,10814.960000000001,-1310.5900000000001,-6603.02,-4404.709999999999,0.9489764852448804,0.7868510444202628,0.8469530356370996
2010-06-15,30542.48,52,19514,41,863,3.5913460275771505,587.3553846153847,6,2,1,24,0,24375.41,49759.94,21906.2,31407.31,32224.81428571429,28194.887142857147,27800.452333333335,12456.771153674972,12909.364258199681,29367.291286135278,29390.784020206207,28916.539056653808,54433.03,54433.03,54433.03,18389.4,10814.960000000001,10814.960000000001,-19217.460000000003,8636.279999999999,-864.8300000000017,0.6137965600440837,1.394239073869498,0.972464053750544
2010-06-16,31335.03,81,19025,65,954,3.3696873285792646,386.8522222222222,6,2,2,24,0,30542.48,54433.03,10814.960000000001,41108.4,28925.100000000002,29660.606428571427,27885.616,7771.711048643046,11910.544389452432,29859.225964601457,29650.01681751205,29072.57073041808,38414.69,54433.03,54433.03,18389.4,15732.15,10814.960000000001,-23098.0,20520.07,-9773.370000000003,0.5756620566593482,2.8973782612233423,0.7622536999737279
2010-06-17,58225.94,78,13347,61,850,22.518960817717204,746.4864102564103,6,2,3,24,0,31335.03,38414.69,15732.15,18895.91,31755.278571428575,32695.877142857145,28779.570333333333,13384.160332621343,13408.350173073493,36950.9044734511,33460.13990851044,30953.433263939492,58225.94,58225.94,58225.94,18389.4,16236.29,10814.960000000001,19811.25,42493.79,39330.03,1.5157206787299338,3.701079636286204,3.0814043885687434
2010-06-18,18800.68,50,9613,44,599,3.564637985309549,376.0136,6,2,4,24,0,58225.94,18389.4,16236.29,18478.89,31814.032857142858,32879.047857142854,28035.979666666666,13316.43869154428,13181.802375613335,32413.348355088325,31505.545254042387,30169.384666265978,58225.94,58225.94,58225.94,18800.68,18389.4,10814.960000000001,411.27999999999884,2564.3899999999994,321.7900000000009,1.0223650581313146,1.157941869725165,1.0174139247541385
2010-06-20,9113.43,26,4496,26,333,3.578974943052392,350.51653846153846,6,2,6,24,1,18800.68,37802.25,29651.8,25562.62,27715.63,31412.02142857143,27709.897,15415.606379173038,14631.73056728468,26588.36876631624,28519.929886836737,28810.93597811979,58225.94,58225.94,58225.94,9113.43,9113.43,9113.43,-28688.82,-20538.37,-16449.19,0.24108168164593377,0.30734828914264906,0.35651392541140153
2010-06-21,21159.71,44,12145,40,1000,3.25402480270575,480.9025,6,2,0,25,0,9113.43,21616.44,21273.58,29021.78,27650.382857142857,31403.887857142858,27799.257666666665,15446.659230441737,14637.830285244389,25231.20407473718,27538.567235258502,28317.30849566045,58225.94,58225.94,58225.94,9113.43,9113.43,9113.43,-456.72999999999956,-113.87000000000262,-7862.07,0.9788711739768435,0.9946473513155754,0.7290975949786678
2010-06-22,14749.68,43,6982,36,667,4.24973026973027,343.01581395348836,6,2,1,25,0,21159.71,24375.41,25686.0,17831.08,26275.278571428575,30622.722142857143,27438.826333333334,16197.026438544663,15245.640740256596,22610.823056052883,25833.38227055737,27441.977624972682,58225.94,58225.94,58225.94,9113.43,9113.43,9113.43,-9625.73,-10936.32,-3081.4000000000015,0.6051048987483698,0.5742303200186872,0.8271893794430847
2010-06-23,27848.74,68,16258,54,763,3.727563576702215,409.5402941176471,6,2,2,25,0,14749.68,30542.48,49759.94,25782.58,25890.45857142857,29057.636428571426,27399.725,16110.514995461239,14220.119181765293,23920.302292039665,26102.096634483056,27468.22035884541,58225.94,58225.94,58225.94,9113.43,9113.43,9113.43,-2693.739999999998,-21911.2,2066.16,0.9118034946736481,0.5596618484668591,1.0801378294957293
2010-06-24,26729.66,73,11357,42,737,6.27929292929293,366.15972602739726,6,2,3,25,0,27848.74,31335.03,54433.03,27340.920000000002,25232.54857142857,27078.824285714287,27696.344333333334,15944.294395039293,12201.646718814838,24622.64171902975,26185.771749885316,27420.57130343603,58225.94,58225.94,58225.94,9113.43,9113.43,9113.43,-4605.369999999999,-27703.37,-611.260000000002,0.8530280647569191,0.4910558901461117,0.9776430346893958
2010-06-25,17719.42,45,8000,37,787,4.6882971619365605,393.76488888888883,6,2,4,25,0,26729.66,58225.94,38414.69,25457.97,19445.902857142857,25600.590714285714,27427.57233333333,6567.717578521809,11974.159770321112,22896.836289272313,25056.92484990061,26794.690574182096,27848.74,58225.94,58225.94,9113.43,9113.43,9113.43,-40506.520000000004,-20695.270000000004,-7738.550000000003,0.30432175075232787,0.46126677060260013,0.6960264310155129
2010-06-27,18834.32,55,10918,52,748,3.2118660287081338,342.44218181818184,6,2,6,25,1,17719.42,18800.68,18389.4,35831.33,19450.708571428575,25632.370714285713,27144.019000000004,6567.1790562220485,11954.122356135287,21881.207216954237,24227.244203247195,26281.118279073577,27848.74,58225.94,58225.94,9113.43,9113.43,9113.43,33.63999999999942,444.91999999999825,-16997.010000000002,1.001789296982875,1.0241943728452259,0.525638317081727
2010-06-28,53998.72,70,34790,64,920,3.5736453201970444,771.4102857142857,6,2,0,26,0,18834.32,9113.43,37802.25,22463.37,25862.89285714286,26789.261428571426,28095.37733333333,13276.92270286144,13855.07349783124,29910.585412715678,28196.774309480905,28069.350648165604,53998.72,58225.94,58225.94,14749.68,9113.43,9113.43,44885.29,16196.470000000001,31535.350000000002,5.925180749728697,1.428452539200709,2.4038565896390436
2010-06-29,35141.21,71,21247,56,853,3.8030270610446824,494.9466197183098,6,2,1,26,0,53998.72,21159.71,21616.44,38438.24,27860.25,27755.316428571427,28072.373333333333,13501.242225991664,13937.914789742295,31218.241559536757,29122.699068216785,28525.599638606534,53998.72,58225.94,58225.94,14749.68,9113.43,9113.43,13981.5,13524.77,-3297.029999999999,1.6607604735603654,1.6256705544483736,0.9142252610941605
2010-06-30,34700.14,79,21065,67,922,3.709015401540154,439.24227848101265,6,2,2,26,0,35141.21,14749.68,24375.41,30978.43,30710.315714285716,28492.797142857144,28480.265666666666,12327.058160312572,14018.239795782229,32088.71616965257,29866.357859121214,28923.95708127708,53998.72,58225.94,58225.94,17719.42,9113.43,9113.43,19950.46,10324.73,3721.709999999999,2.3526029039274072,1.4235715419761144,1.1201387546108694
2010-07-01,30314.81,85,16537,80,895,3.415248618784531,356.6448235294118,7,3,3,26,0,34700.14,27848.74,30542.48,21906.2,31062.61142857143,28476.535,28209.484666666667,12266.738228747465,14015.810960020359,31645.239627239425,29926.151477905056,29013.6895276463,53998.72,58225.94,58225.94,17719.42,9113.43,9113.43,2466.0699999999997,-227.66999999999825,8408.61,1.088552300750411,0.9925457919592646,1.3838461257543526
2010-07-02,16893.27,47,8753,36,635,3.128001921229587,359.4312765957447,7,3,4,26,0,30314.81,26729.66,31335.03,10814.960000000001,29657.412857142856,27444.980714285713,27739.979333333333,13360.457127263924,14317.450391434097,27957.24722042957,28188.43394751772,28231.726977475573,53998.72,58225.94,58225.94,16893.27,9113.43,9113.43,-9836.39,-14441.759999999998,6078.3099999999995,0.6320046719636538,0.5391177222424871,1.562027968665626
2010-07-04,10493.66,21,5345,20,463,3.3543446244477173,499.6980952380952,7,3,6,26,1,16893.27,17719.42,58225.94,15732.15,28625.161428571428,24035.532142857144,27359.56133333333,14653.13298084911,11903.461292989336,23591.35041532218,25829.130754515354,27087.335559573927,53998.72,53998.72,58225.94,10493.66,9113.43,9113.43,-7225.759999999998,-47732.28,-5238.49,0.5922123861841979,0.18022311018078882,0.6670200830782824
2010-07-05,32895.2,85,16708,65,795,3.3590610079575596,387.0023529411764,7,3,0,27,0,10493.66,18834.32,18800.68,16236.29,30633.858571428573,25042.28357142857,28095.569333333337,14038.12927332014,12022.099647777914,25917.312811491636,26771.273320579974,27462.03649121432,53998.72,53998.72,58225.94,10493.66,9113.43,9113.43,14060.879999999997,14094.519999999997,16658.909999999996,1.7465562866087014,1.7496813945027518,2.0260293453738507
2010-07-06,23503.99,58,11965,47,681,4.153834244080145,405.2412068965518,7,3,1,27,0,32895.2,53998.72,9113.43,29651.8,26277.46857142857,26070.180714285718,28354.630666666668,9613.23549775246,11138.1098891567,25313.98210861873,26335.635544502646,27206.678653071463,35141.21,53998.72,58225.94,10493.66,10493.66,9113.43,-30494.73,14390.560000000001,-6147.809999999998,0.43526939157076316,2.579049819881208,0.7926665497541465
2010-07-07,32252.99,77,14711,56,910,4.898058139534884,418.87,7,3,2,27,0,23503.99,35141.21,21159.71,21273.58,25864.865714285716,26862.557857142856,28888.520666666667,9223.475816435051,11156.480494294425,27048.73408146405,27124.616138568963,27532.247127066858,34700.14,53998.72,58225.94,10493.66,10493.66,9113.43,-2888.2199999999975,11093.280000000002,10979.41,0.9178110258582446,1.524264273943263,1.5161054227826252
2010-07-08,20301.63,70,11775,58,773,3.719008390541571,290.02328571428575,7,3,3,27,0,32252.99,34700.14,14749.68,25686.0,23807.93571428571,27259.125714285714,28576.848333333335,8502.017697315285,10785.29618973672,25361.958061098037,26214.884653426438,27065.75569951416,32895.2,53998.72,58225.94,10493.66,10493.66,9113.43,-14398.509999999998,5551.950000000001,-5384.369999999999,0.5850590228166227,1.3764115560473176,0.7903772483064705
2010-07-09,37271.94,30,14074,23,599,4.292256235827664,1242.3980000000001,7,3,4,27,0,20301.63,30314.81,27848.74,49759.94,24801.81142857143,27932.21142857143,29110.126999999997,9710.229189196034,11113.955760200326,28339.45354582353,27689.158699636246,27724.21920277131,37271.94,53998.72,58225.94,10493.66,10493.66,9113.43,6957.130000000001,9423.2,-12488.0,1.2294960779896031,1.3383707844591892,0.7490350671644701
2010-07-11,7856.43,28,5848,24,497,2.8860623229461755,280.5867857142857,7,3,6,27,1,37271.94,16893.27,26729.66,54433.03,23510.834285714285,26584.12357142857,28515.808,11391.99920842821,12347.245915766372,23218.697659367645,25044.794873018083,26442.426350979615,37271.94,53998.72,58225.94,7856.43,7856.43,7856.43,-9036.84,-18873.23,-46576.6,0.46506271432351465,0.29392180820855934,0.1443320351632088
2010-07-12,19885.9,50,9798,38,734,4.54370308590492,397.718,7,3,0,28,0,7856.43,10493.66,17719.42,38414.69,24852.58285714286,26738.87214285714,27520.006666666668,10080.981874942747,12240.714634982072,22385.498244525734,24356.94222328234,26019.424650916415,37271.94,53998.72,58225.94,7856.43,7856.43,7856.43,9392.240000000002,2166.480000000003,-18528.79,1.8950394809818503,1.1222658529455254,0.517663945745755
2010-07-13,21056.39,55,10077,38,744,4.164886164623468,382.84345454545456,7,3,1,28,0,19885.9,32895.2,18834.32,18389.4,23161.324285714283,26897.591428571428,26407.452,9482.106606582509,12144.36306540665,22053.2211833943,23916.868593511364,25699.228866986326,37271.94,53998.72,58225.94,7856.43,7856.43,7856.43,-11838.809999999998,2222.0699999999997,2666.989999999998,0.6401052433181741,1.1179798368085494,1.1450286578137403
2010-07-14,23860.81,62,13420,47,819,3.7902573529411763,384.8517741935484,7,3,2,28,0,21056.39,23503.99,53998.72,37802.25,23212.29857142857,24744.88357142857,25922.322666666663,9485.214336180357,9311.634415662375,22505.118387545725,23909.394114376515,25580.6211981485,37271.94,37271.94,58225.94,7856.43,7856.43,7856.43,356.8199999999997,-30137.91,-13941.439999999999,1.015181252204413,0.44187732598106033,0.631200788312865
2010-07-15,56662.69,80,27938,64,840,3.4638956078930616,708.283625,7,3,3,28,0,23860.81,32252.99,35141.21,21616.44,26699.398571428574,26282.132142857143,27198.099000000002,15768.593608645468,12418.236778717006,31044.511290659295,28276.50023245965,27585.915959558275,56662.69,56662.69,58225.94,7856.43,7856.43,7856.43,24409.7,21521.480000000003,35046.25,1.7568197553157088,1.6124285418743407,2.6212776016772423
2010-07-16,22603.54,68,14317,56,726,3.4647606382978724,332.40500000000003,7,3,4,28,0,56662.69,20301.63,34700.14,24375.41,27028.242857142857,25418.089285714286,26691.475333333332,15636.383379592316,12206.495950437129,28934.268467994472,27520.105534798364,27264.472349264193,56662.69,56662.69,58225.94,7856.43,7856.43,7856.43,2301.91,-12096.599999999999,-1771.869999999999,1.113385476929685,0.6513962191507009,0.9273091201337742
2010-07-18,15214.11,40,9690,37,589,3.3958936651583707,380.35275,7,3,6,28,1,22603.54,37271.94,30314.81,30542.48,23877.124285714286,24339.467857142856,26478.064333333332,15449.447009600775,12406.066893468007,25504.228850995856,25879.30613015858,26487.029617053602,56662.69,56662.69,58225.94,7856.43,7856.43,7856.43,-22057.83,-15100.7,-15328.369999999999,0.40819206083718745,0.5018705378658154,0.4981294904670479
2010-07-19,30567.61,59,18546,54,782,3.663058659217877,518.0950847457627,7,3,0,29,0,15214.11,7856.43,16893.27,31335.03,27121.578571428574,25316.20642857143,26684.471,13823.452570582647,12312.670402271746,26770.07413824689,26504.413312804103,26750.292867566273,56662.69,56662.69,58225.94,15214.11,7856.43,7856.43,22711.18,13674.34,-767.4199999999983,3.8907760904125666,1.8094548894323006,0.9755091984912733
2010-07-20,24853.87,57,12136,48,663,3.6539089347079035,436.03280701754386,7,3,1,29,0,30567.61,19885.9,10493.66,58225.94,27831.288571428573,26341.93571428571,26494.85066666667,13514.12030442041,11557.881979427064,26291.02310368517,26284.340871096887,26627.943005142643,56662.69,56662.69,58225.94,15214.11,7856.43,7856.43,4967.9699999999975,14360.21,-33372.07000000001,1.2498237444621565,2.3684653400243576,0.42685218993458923
